Station,date,Flow_cfs_md
J01-9008-1 (J01P30),2022-05-07,0.035
J01-9008-1 (J01P30),2022-05-08,0.027
J01-9008-1 (J01P30),2022-05-09,0.041
J01-9008-1 (J01P30),2022-05-10,0.036
J01-9008-1 (J01P30),2022-05-11,0.054
J01-9008-1 (J01P30),2022-05-12,0.059
J01-9008-1 (J01P30),2022-05-13,0.049
J01-9008-1 (J01P30),2022-05-14,0.078
J01-9008-1 (J01P30),2022-05-15,0.087
J01-9008-1 (J01P30),2022-05-16,0.112
J01-9008-1 (J01P30),2022-05-17,0.038
J01-9008-1 (J01P30),2022-05-18,0.042
J01-9008-1 (J01P30),2022-05-19,0.05
J01-9008-1 (J01P30),2022-05-20,0.064
J01-9008-1 (J01P30),2022-05-21,0.024
J01-9008-1 (J01P30),2022-05-22,0.022
J01-9008-1 (J01P30),2022-05-23,0.023
J01-9008-1 (J01P30),2022-05-24,0.02
J01-9008-1 (J01P30),2022-05-25,0.027
J01-9008-1 (J01P30),2022-05-26,0.029
J01-9008-1 (J01P30),2022-05-27,0.049
J01-9008-1 (J01P30),2022-05-28,0.047
J01-9008-1 (J01P30),2022-05-29,0.032
J01-9008-1 (J01P30),2022-05-30,0.035
J01-9008-1 (J01P30),2022-05-31,0.036
J01-9008-1 (J01P30),2022-06-01,0.035
J01-9008-1 (J01P30),2022-06-02,0.031
J01-9008-1 (J01P30),2022-06-03,0.028
J01-9008-1 (J01P30),2022-06-04,0.025
J01-9008-1 (J01P30),2022-06-05,0.049
J01-9008-1 (J01P30),2022-06-06,0.026
J01-9008-1 (J01P30),2022-06-07,0.026
J01-9008-1 (J01P30),2022-06-08,0.064
J01-9008-1 (J01P30),2022-06-09,0.026
J01-9008-1 (J01P30),2022-06-10,0.027
J01-9008-1 (J01P30),2022-06-11,0.027
J01-9008-1 (J01P30),2022-06-12,0.031
J01-9008-1 (J01P30),2022-06-13,0.052
J01-9008-1 (J01P30),2022-06-14,0.03
J01-9008-1 (J01P30),2022-06-15,0.049
J01-9008-1 (J01P30),2022-06-16,0.047
J01-9008-1 (J01P30),2022-06-17,0.043
J01-9008-1 (J01P30),2022-06-18,0.046
J01-9008-1 (J01P30),2022-06-19,0.055
J01-9008-1 (J01P30),2022-06-20,0.06
J01-9008-1 (J01P30),2022-06-21,0.052
J01-9008-1 (J01P30),2022-06-22,0.11
J01-9008-1 (J01P30),2022-06-23,0.023
J01-9008-1 (J01P30),2022-06-24,0.024
J01-9008-1 (J01P30),2022-06-25,0.019
J01-9008-1 (J01P30),2022-06-26,0.024
J01-9008-1 (J01P30),2022-06-27,0.038
J01-9008-1 (J01P30),2022-06-28,0.066
J01-9008-1 (J01P30),2022-06-29,0.018
J01-9008-1 (J01P30),2022-06-30,0.033
J01-9008-1 (J01P30),2022-07-01,0.026
J01-9008-1 (J01P30),2022-07-02,0.022
J01-9008-1 (J01P30),2022-07-03,0.095
J01-9008-1 (J01P30),2022-07-04,0.134
J01-9008-1 (J01P30),2022-07-05,0.078
J01-9008-1 (J01P30),2022-07-06,0.036
J01-9008-1 (J01P30),2022-07-07,0.057
J01-9008-1 (J01P30),2022-07-08,0.024
J01-9008-1 (J01P30),2022-07-09,0.045
J01-9008-1 (J01P30),2022-07-10,0.017
J01-9008-1 (J01P30),2022-07-11,0.034
J01-9008-1 (J01P30),2022-07-12,0.035
J01-9008-1 (J01P30),2022-07-13,0.018
J01-9008-1 (J01P30),2022-07-14,0.021
J01-9008-1 (J01P30),2022-07-15,0.031
J01-9008-1 (J01P30),2022-07-16,0.021
J01-9008-1 (J01P30),2022-07-17,0.024
J01-9008-1 (J01P30),2022-07-18,0.017
J01-9008-1 (J01P30),2022-07-19,0.019
J01-9008-1 (J01P30),2022-07-20,0.022
J01-9008-1 (J01P30),2022-07-21,0.032
J01-9008-1 (J01P30),2022-07-22,0.043
J01-9008-1 (J01P30),2022-07-23,0.035
J01-9066-2 (J01P03),2021-10-01,0.31
J01-9066-2 (J01P03),2021-10-02,0.043
J01-9066-2 (J01P03),2021-10-03,0.264
J01-9066-2 (J01P03),2021-10-04,353
J01-9066-2 (J01P03),2021-10-05,82.1
J01-9066-2 (J01P03),2021-10-06,0.003
J01-9066-2 (J01P03),2021-10-07,4.11
J01-9066-2 (J01P03),2021-10-08,252
J01-9066-2 (J01P03),2021-10-09,0.004
J01-9066-2 (J01P03),2021-10-10,0.03
J01-9066-2 (J01P03),2021-10-11,0
J01-9066-2 (J01P03),2021-10-12,1.2
J01-9066-2 (J01P03),2021-10-13,0.035
J01-9066-2 (J01P03),2021-10-14,0.038
J01-9066-2 (J01P03),2021-10-15,0.4
J01-9066-2 (J01P03),2021-10-16,0.181
J01-9066-2 (J01P03),2021-10-17,0.02
J01-9066-2 (J01P03),2021-10-18,0
J01-9066-2 (J01P03),2021-10-19,0
J01-9066-2 (J01P03),2021-10-20,0.002
J01-9066-2 (J01P03),2021-10-21,0.076
J01-9066-2 (J01P03),2021-10-22,0.018
J01-9066-2 (J01P03),2021-10-23,0.266
J01-9066-2 (J01P03),2021-10-24,0.004
J01-9066-2 (J01P03),2021-10-25,585
J01-9066-2 (J01P03),2021-10-26,0.021
J01-9066-2 (J01P03),2021-10-27,0.056
J01-9066-2 (J01P03),2021-10-28,0.007
J01-9066-2 (J01P03),2021-10-29,0.197
J01-9066-2 (J01P03),2021-10-30,0.006
J01-9066-2 (J01P03),2021-10-31,0
J01-9066-2 (J01P03),2021-11-01,0.003
J01-9066-2 (J01P03),2021-11-02,0.003
J01-9066-2 (J01P03),2021-11-03,0.053
J01-9066-2 (J01P03),2021-11-04,0.012
J01-9066-2 (J01P03),2021-11-05,0.035
J01-9066-2 (J01P03),2021-11-07,0.005
J01-9066-2 (J01P03),2021-11-08,0.062
J01-9066-2 (J01P03),2021-11-09,0.123
J01-9066-2 (J01P03),2021-11-10,0.017
J01-9066-2 (J01P03),2021-11-11,0.146
J01-9066-2 (J01P03),2021-11-12,0.318
J01-9066-2 (J01P03),2021-11-13,0.068
J01-9066-2 (J01P03),2021-11-14,0.008
J01-9066-2 (J01P03),2021-11-15,0.012
J01-9066-2 (J01P03),2021-11-16,0.021
J01-9066-2 (J01P03),2021-11-17,0.004
J01-9066-2 (J01P03),2021-11-18,0.01
J01-9066-2 (J01P03),2021-11-19,0.016
J01-9066-2 (J01P03),2021-11-20,0
J01-9066-2 (J01P03),2021-11-21,0.718
J01-9066-2 (J01P03),2021-11-22,0.006
J01-9066-2 (J01P03),2021-11-23,0.086
J01-9066-2 (J01P03),2021-11-24,0.341
J01-9066-2 (J01P03),2021-11-25,1.44
J01-9066-2 (J01P03),2021-11-26,0.483
J01-9066-2 (J01P03),2021-11-27,0.87
J01-9066-2 (J01P03),2021-11-28,0.089
J01-9066-2 (J01P03),2021-11-29,0.165
J01-9066-2 (J01P03),2021-11-30,0.055
J01-9066-2 (J01P03),2021-12-01,0.058
J01-9066-2 (J01P03),2021-12-02,0.035
J01-9066-2 (J01P03),2021-12-03,0.016
J01-9066-2 (J01P03),2021-12-04,0.006
J01-9066-2 (J01P03),2021-12-05,0
J01-9066-2 (J01P03),2021-12-06,0.046
J01-9066-2 (J01P03),2021-12-07,0.034
J01-9066-2 (J01P03),2021-12-08,0.044
J01-9066-2 (J01P03),2021-12-09,36.5
J01-9066-2 (J01P03),2021-12-10,0.02
J01-9066-2 (J01P03),2021-12-11,0.028
J01-9066-2 (J01P03),2021-12-12,0.026
J01-9066-2 (J01P03),2021-12-13,0.082
J01-9066-2 (J01P03),2021-12-14,7380
J01-9066-2 (J01P03),2021-12-15,1.36
J01-9066-2 (J01P03),2021-12-16,2.61
J01-9066-2 (J01P03),2021-12-17,1.23
J01-9066-2 (J01P03),2021-12-18,0.18
J01-9066-2 (J01P03),2021-12-19,0.272
J01-9066-2 (J01P03),2021-12-20,0.043
J01-9066-2 (J01P03),2021-12-21,0.027
J01-9066-2 (J01P03),2021-12-22,0.093
J01-9066-2 (J01P03),2021-12-23,2300
J01-9066-2 (J01P03),2021-12-24,1400
J01-9066-2 (J01P03),2021-12-25,105
J01-9066-2 (J01P03),2021-12-26,1090
J01-9066-2 (J01P03),2021-12-27,212
J01-9066-2 (J01P03),2021-12-28,0.735
J01-9066-2 (J01P03),2021-12-29,411
J01-9066-2 (J01P03),2021-12-30,662
J01-9066-2 (J01P03),2021-12-31,1.99
J01-9066-2 (J01P03),2022-01-01,0.204
J01-9066-2 (J01P03),2022-01-02,0.07
J01-9066-2 (J01P03),2022-01-03,0.089
J01-9066-2 (J01P03),2022-01-04,0.056
J01-9066-2 (J01P03),2022-01-05,0.186
J01-9066-2 (J01P03),2022-01-06,0.075
J01-9066-2 (J01P03),2022-01-07,0.037
J01-9066-2 (J01P03),2022-01-08,0.115
J01-9066-2 (J01P03),2022-01-09,0.116
J01-9066-2 (J01P03),2022-01-10,0.028
J01-9066-2 (J01P03),2022-01-11,0.039
J01-9066-2 (J01P03),2022-01-12,0.117
J01-9066-2 (J01P03),2022-01-13,0.087
J01-9066-2 (J01P03),2022-01-14,0.316
J01-9066-2 (J01P03),2022-01-15,0.952
J01-9066-2 (J01P03),2022-01-16,0.658
J01-9066-2 (J01P03),2022-01-17,0.827
J01-9066-2 (J01P03),2022-01-18,0.881
J01-9066-2 (J01P03),2022-01-19,0.476
J01-9066-2 (J01P03),2022-01-20,1.17
J01-9066-2 (J01P03),2022-01-21,1.54
J01-9066-2 (J01P03),2022-01-22,1.76
J01-9066-2 (J01P03),2022-01-23,1.24
J01-9066-2 (J01P03),2022-01-24,0.699
J01-9066-2 (J01P03),2022-01-25,0.021
J01-9066-2 (J01P03),2022-01-26,0.096
J01-9066-2 (J01P03),2022-01-27,0.321
J01-9066-2 (J01P03),2022-01-28,0.443
J01-9066-2 (J01P03),2022-01-29,0.04
J01-9066-2 (J01P03),2022-01-30,0.419
J01-9066-2 (J01P03),2022-01-31,0.036
J01-9066-2 (J01P03),2022-02-01,0.089
J01-9066-2 (J01P03),2022-02-02,0.551
J01-9066-2 (J01P03),2022-02-03,0.184
J01-9066-2 (J01P03),2022-02-04,0.632
J01-9066-2 (J01P03),2022-02-05,0.591
J01-9066-2 (J01P03),2022-02-06,0.851
J01-9066-2 (J01P03),2022-02-07,0.476
J01-9066-2 (J01P03),2022-02-08,0.034
J01-9066-2 (J01P03),2022-02-09,2.46
J01-9066-2 (J01P03),2022-02-10,2.43
J01-9066-2 (J01P03),2022-02-11,0.174
J01-9066-2 (J01P03),2022-02-12,1.49
J01-9066-2 (J01P03),2022-02-13,0.018
J01-9066-2 (J01P03),2022-02-14,0.316
J01-9066-2 (J01P03),2022-02-15,22.6
J01-9066-2 (J01P03),2022-02-16,0.087
J01-9066-2 (J01P03),2022-02-17,0.45
J01-9066-2 (J01P03),2022-02-18,0.287
J01-9066-2 (J01P03),2022-02-19,0.162
J01-9066-2 (J01P03),2022-02-20,0.042
J01-9066-2 (J01P03),2022-02-21,0.186
J01-9066-2 (J01P03),2022-02-22,84.4
J01-9066-2 (J01P03),2022-02-23,180
J01-9066-2 (J01P03),2022-02-24,141
J01-9066-2 (J01P03),2022-02-25,0.373
J01-9066-2 (J01P03),2022-02-26,0.472
J01-9066-2 (J01P03),2022-02-27,0.482
J01-9066-2 (J01P03),2022-02-28,0.515
J01-9066-2 (J01P03),2022-03-01,0.65
J01-9066-2 (J01P03),2022-03-02,102
J01-9066-2 (J01P03),2022-03-03,2.89
J01-9066-2 (J01P03),2022-03-04,1.35
J01-9066-2 (J01P03),2022-03-05,0.061
J01-9066-2 (J01P03),2022-03-06,0.081
J01-9066-2 (J01P03),2022-03-07,0.43
J01-9066-2 (J01P03),2022-03-08,0.465
J01-9066-2 (J01P03),2022-03-09,0.196
J01-9066-2 (J01P03),2022-03-10,0.198
J01-9066-2 (J01P03),2022-03-11,0.737
J01-9066-2 (J01P03),2022-03-12,0.682
J01-9066-2 (J01P03),2022-03-13,0.103
J01-9066-2 (J01P03),2022-03-14,0.132
J01-9066-2 (J01P03),2022-03-15,0.234
J01-9066-2 (J01P03),2022-03-16,0.307
J01-9066-2 (J01P03),2022-03-17,0.41
J01-9066-2 (J01P03),2022-03-18,0.216
J01-9066-2 (J01P03),2022-03-19,97.5
J01-9066-2 (J01P03),2022-03-20,15.6
J01-9066-2 (J01P03),2022-03-21,0.107
J01-9066-2 (J01P03),2022-03-22,0.513
J01-9066-2 (J01P03),2022-03-23,1.04
J01-9066-2 (J01P03),2022-03-24,0
J01-9066-2 (J01P03),2022-03-25,0.051
J01-9066-2 (J01P03),2022-03-26,0.192
J01-9066-2 (J01P03),2022-03-27,0.032
J01-9066-2 (J01P03),2022-03-28,5000
J01-9066-2 (J01P03),2022-03-29,5.81
J01-9066-2 (J01P03),2022-03-30,0.273
J01-9066-2 (J01P03),2022-03-31,0.04
J01-9066-2 (J01P03),2022-04-01,2.13
J01-9066-2 (J01P03),2022-04-02,0.038
J01-9066-2 (J01P03),2022-04-03,0.214
J01-9066-2 (J01P03),2022-04-04,25.4
J01-9066-2 (J01P03),2022-04-05,0.249
J01-9066-2 (J01P03),2022-04-06,0.179
J01-9066-2 (J01P03),2022-04-07,1.84
J01-9066-2 (J01P03),2022-04-08,0.13
J01-9066-2 (J01P03),2022-04-09,0.232
J01-9066-2 (J01P03),2022-04-10,0.081
J01-9066-2 (J01P03),2022-04-11,0.132
J01-9066-2 (J01P03),2022-04-12,0.031
J01-9066-2 (J01P03),2022-04-13,0.063
J01-9066-2 (J01P03),2022-04-14,4.02
J01-9066-2 (J01P03),2022-04-15,0.108
J01-9066-2 (J01P03),2022-04-16,0.046
J01-9066-2 (J01P03),2022-04-17,0.096
J01-9066-2 (J01P03),2022-04-18,0.095
J01-9066-2 (J01P03),2022-04-19,0.271
J01-9066-2 (J01P03),2022-04-20,0.034
J01-9066-2 (J01P03),2022-04-21,0.07
J01-9066-2 (J01P03),2022-04-22,344
J01-9066-2 (J01P03),2022-04-23,0.139
J01-9066-2 (J01P03),2022-04-24,0.834
J01-9066-2 (J01P03),2022-04-25,0.924
J01-9066-2 (J01P03),2022-04-26,0.138
J01-9066-2 (J01P03),2022-04-27,0.054
J01-9066-2 (J01P03),2022-04-28,0.062
J01-9066-2 (J01P03),2022-04-29,0.017
J01-9066-2 (J01P03),2022-04-30,0.123
J01-9066-2 (J01P03),2022-05-01,0.092
J01-9066-2 (J01P03),2022-05-02,0.2
J01-9066-2 (J01P03),2022-05-03,0.054
J01-9066-2 (J01P03),2022-05-04,0.13
J01-9066-2 (J01P03),2022-05-05,0.009
J01-9066-2 (J01P03),2022-05-06,0.372
J01-9066-2 (J01P03),2022-05-07,0.137
J01-9066-2 (J01P03),2022-05-08,0.256
J01-9066-2 (J01P03),2022-05-09,0.153
J01-9066-2 (J01P03),2022-05-10,0.19
J01-9066-2 (J01P03),2022-05-11,0.053
J01-9066-2 (J01P03),2022-05-12,0.325
J01-9066-2 (J01P03),2022-05-13,1.24
J01-9066-2 (J01P03),2022-05-14,0.023
J01-9066-2 (J01P03),2022-05-15,0.303
J01-9066-2 (J01P03),2022-05-16,0.114
J01-9066-2 (J01P03),2022-05-17,0.145
J01-9066-2 (J01P03),2022-05-18,0.125
J01-9066-2 (J01P03),2022-05-19,0.033
J01-9066-2 (J01P03),2022-05-20,0.017
J01-9066-2 (J01P03),2022-05-21,0.038
J01-9066-2 (J01P03),2022-05-22,0.16
J01-9066-2 (J01P03),2022-05-23,0.095
J01-9066-2 (J01P03),2022-05-24,0.986
J01-9066-2 (J01P03),2022-05-25,0.13
J01-9066-2 (J01P03),2022-05-26,0.102
J01-9066-2 (J01P03),2022-05-27,0.17
J01-9066-2 (J01P03),2022-05-28,0.013
J01-9066-2 (J01P03),2022-05-29,1.8
J01-9066-2 (J01P03),2022-05-30,0.087
J01-9066-2 (J01P03),2022-05-31,0.124
J01-9066-2 (J01P03),2022-06-01,0.058
J01-9066-2 (J01P03),2022-06-02,0.091
J01-9066-2 (J01P03),2022-06-03,0.556
J01-9066-2 (J01P03),2022-06-04,0.777
J01-9066-2 (J01P03),2022-06-05,0.197
J01-9066-2 (J01P03),2022-06-06,0.07
J01-9066-2 (J01P03),2022-06-07,0.146
J01-9066-2 (J01P03),2022-06-08,0.14
J01-9066-2 (J01P03),2022-06-09,0.055
J01-9066-2 (J01P03),2022-06-10,0.422
J01-9066-2 (J01P03),2022-06-11,0.107
J01-9066-2 (J01P03),2022-06-12,0.365
J01-9066-2 (J01P03),2022-06-13,0.196
J01-9066-2 (J01P03),2022-06-14,0.172
J01-9066-2 (J01P03),2022-06-15,0.195
J01-9066-2 (J01P03),2022-06-16,0.222
J01-9066-2 (J01P03),2022-06-17,0.125
J01-9066-2 (J01P03),2022-06-18,4.05
J01-9066-2 (J01P03),2022-06-19,0.173
J01-9066-2 (J01P03),2022-06-20,0.139
J01-9066-2 (J01P03),2022-06-21,0.227
J01-9066-2 (J01P03),2022-06-22,17.1
J01-9066-2 (J01P03),2022-06-23,0.419
J01-9066-2 (J01P03),2022-06-24,0.066
J01-9066-2 (J01P03),2022-06-25,0.374
J01-9066-2 (J01P03),2022-06-26,0.161
J01-9066-2 (J01P03),2022-06-27,0.086
J01-9066-2 (J01P03),2022-06-28,0.533
J01-9066-2 (J01P03),2022-06-29,0.228
J01-9066-2 (J01P03),2022-06-30,0.383
J01-9066-2 (J01P03),2022-07-01,0.727
J01-9066-2 (J01P03),2022-07-02,0.093
J01-9066-2 (J01P03),2022-07-03,0.199
J01-9066-2 (J01P03),2022-07-04,0.115
J01-9066-2 (J01P03),2022-07-05,0.125
J01-9066-2 (J01P03),2022-07-06,0.145
J01-9066-2 (J01P03),2022-07-07,0.314
J01-9066-2 (J01P03),2022-07-08,0.315
J01-9066-2 (J01P03),2022-07-09,0.206
J01-9066-2 (J01P03),2022-07-10,0.401
J01-9066-2 (J01P03),2022-07-11,0.315
J01-9066-2 (J01P03),2022-07-12,3.87
J01-9066-2 (J01P03),2022-07-13,0.138
J01-9066-2 (J01P03),2022-07-14,0.393
J01-9066-2 (J01P03),2022-07-15,0.798
J01-9066-2 (J01P03),2022-07-16,2.89
J01-9066-2 (J01P03),2022-07-17,0.636
J01-9066-2 (J01P03),2022-07-18,1.08
J01-9066-2 (J01P03),2022-07-19,0.356
J01-9066-2 (J01P03),2022-07-20,0.283
J01-9066-2 (J01P03),2022-07-21,0.216
J01-9066-2 (J01P03),2022-07-22,0.13
J01-9066-2 (J01P03),2022-07-23,0.166
J01-9066-2 (J01P03),2022-07-24,0.356
J01-9066-2 (J01P03),2022-07-25,0.429
J01-9066-2 (J01P03),2022-07-26,0.491
J01-9066-2 (J01P03),2022-07-27,0.802
J01-9066-2 (J01P03),2022-07-28,0.835
J01-9066-2 (J01P03),2022-07-29,0.365
J01-9066-2 (J01P03),2022-07-30,0.444
J01-9066-2 (J01P03),2022-07-31,5.72
J01-9066-2 (J01P03),2022-08-01,4.65
J01-9066-2 (J01P03),2022-08-02,1.98
J01-9066-2 (J01P03),2022-08-03,0.289
J01-9066-2 (J01P03),2022-08-04,0.28
J01-9066-2 (J01P03),2022-08-05,1.12
J01-9066-2 (J01P03),2022-08-06,0.421
J01-9066-2 (J01P03),2022-08-07,0.432
J01-9066-2 (J01P03),2022-08-08,0.577
J01-9066-2 (J01P03),2022-08-09,6.98
J01-9066-2 (J01P03),2022-08-10,0.426
J01-9066-2 (J01P03),2022-08-11,0.169
J01-9066-2 (J01P03),2022-08-12,0.073
J01-9066-2 (J01P03),2022-08-13,0.344
J01-9066-2 (J01P03),2022-08-14,3.96
J01-9066-2 (J01P03),2022-08-15,0.582
J01-9066-2 (J01P03),2022-08-16,0.177
J01-9066-2 (J01P03),2022-08-17,0.179
J01-9066-2 (J01P03),2022-08-18,0.374
J01-9066-2 (J01P03),2022-08-19,0.296
J01-9066-2 (J01P03),2022-08-20,0.184
J01-9066-2 (J01P03),2022-08-21,0.122
J01-9066-2 (J01P03),2022-08-22,0.305
J01-9066-2 (J01P03),2022-08-23,0.185
J01-9066-2 (J01P03),2022-08-24,2.84
J01-9066-2 (J01P03),2022-08-25,0.451
J01-9066-2 (J01P03),2022-08-26,3.2
J01-9066-2 (J01P03),2022-08-27,0.135
J01-9066-2 (J01P03),2022-08-28,0.329
J01-9066-2 (J01P03),2022-08-29,0.114
J01-9066-2 (J01P03),2022-08-30,0.144
J01-9066-2 (J01P03),2022-08-31,0.157
J01-9066-2 (J01P03),2022-09-01,0.977
J01-9066-2 (J01P03),2022-09-02,0.639
J01-9066-2 (J01P03),2022-09-03,0.373
J01-9066-2 (J01P03),2022-09-04,0.752
J01-9066-2 (J01P03),2022-09-05,0.375
J01-9066-2 (J01P03),2022-09-06,0.152
J01-9066-2 (J01P03),2022-09-07,0.646
J01-9066-2 (J01P03),2022-09-08,0.578
J01-9066-2 (J01P03),2022-09-09,64.4
J01-9066-2 (J01P03),2022-09-10,1.08
J01-9066-2 (J01P03),2022-09-11,0.927
J01-9066-2 (J01P03),2022-09-12,3.59
J01-9066-2 (J01P03),2022-09-13,0.762
J01-9066-2 (J01P03),2022-09-14,0.348
J01-9066-2 (J01P03),2022-09-15,0.266
J01-9066-2 (J01P03),2022-09-16,0.372
J01-9066-2 (J01P03),2022-09-17,0.558
J01-9066-2 (J01P03),2022-09-18,0.529
J01-9066-2 (J01P03),2022-09-19,0.508
J01-9066-2 (J01P03),2022-09-20,0.515
J01-9066-2 (J01P03),2022-09-21,0.561
J01-9066-2 (J01P03),2022-09-22,0.487
J01-9066-2 (J01P03),2022-09-23,0.412
J01-9066-2 (J01P03),2022-09-24,0.39
J01-9066-2 (J01P03),2022-09-25,0.278
J01-9066-2 (J01P03),2022-09-26,0.633
J01-9066-2 (J01P03),2022-09-27,0.366
J01-9066-2 (J01P03),2022-09-28,0.77
J01-9066-2 (J01P03),2022-09-29,0.892
J01-9066-2 (J01P03),2022-09-30,0.881
J01-9066-2 (J01P03),2022-10-01,0.535
J01-9364-3 (J01P21),2021-10-01,0
J01-9364-3 (J01P21),2021-10-02,0
J01-9364-3 (J01P21),2021-10-03,0
J01-9364-3 (J01P21),2021-10-04,0.045
J01-9364-3 (J01P21),2021-10-05,2.54
J01-9364-3 (J01P21),2021-10-06,0.005
J01-9364-3 (J01P21),2021-10-07,0
J01-9364-3 (J01P21),2021-10-08,4.35
J01-9364-3 (J01P21),2021-10-09,0.081
J01-9364-3 (J01P21),2021-10-10,0
J01-9364-3 (J01P21),2021-10-11,0
J01-9364-3 (J01P21),2021-10-12,0
J01-9364-3 (J01P21),2021-10-13,0
J01-9364-3 (J01P21),2021-10-14,0
J01-9364-3 (J01P21),2021-10-15,0
J01-9364-3 (J01P21),2021-10-16,0
J01-9364-3 (J01P21),2021-10-17,0
J01-9364-3 (J01P21),2021-10-18,0
J01-9364-3 (J01P21),2021-10-19,0
J01-9364-3 (J01P21),2021-10-20,0
J01-9364-3 (J01P21),2021-10-21,0
J01-9364-3 (J01P21),2021-10-22,0
J01-9364-3 (J01P21),2021-10-23,0
J01-9364-3 (J01P21),2021-10-24,0
J01-9364-3 (J01P21),2021-10-25,7.21
J01-9364-3 (J01P21),2021-10-26,1.68
J01-9364-3 (J01P21),2021-10-27,0.037
J01-9364-3 (J01P21),2021-10-28,0
J01-9364-3 (J01P21),2021-10-29,0
J01-9364-3 (J01P21),2021-10-30,0
J01-9364-3 (J01P21),2021-10-31,0
J01-9364-3 (J01P21),2021-11-01,0
J01-9364-3 (J01P21),2021-11-02,0
J01-9364-3 (J01P21),2021-11-03,0
J01-9364-3 (J01P21),2021-11-04,0
J01-9364-3 (J01P21),2021-11-05,0
J01-9364-3 (J01P21),2021-11-07,0
J01-9364-3 (J01P21),2021-11-08,0
J01-9364-3 (J01P21),2021-11-09,0
J01-9364-3 (J01P21),2021-11-10,0
J01-9364-3 (J01P21),2021-11-11,0
J01-9364-3 (J01P21),2021-11-12,0
J01-9364-3 (J01P21),2021-11-13,0
J01-9364-3 (J01P21),2021-11-14,0
J01-9364-3 (J01P21),2021-11-15,0
J01-9364-3 (J01P21),2021-11-16,0
J01-9364-3 (J01P21),2021-11-17,0
J01-9364-3 (J01P21),2021-11-18,0
J01-9364-3 (J01P21),2021-11-19,0
J01-9364-3 (J01P21),2021-11-20,0
J01-9364-3 (J01P21),2021-11-21,0
J01-9364-3 (J01P21),2021-11-22,0
J01-9364-3 (J01P21),2021-11-23,0
J01-9364-3 (J01P21),2021-11-24,0.004
J01-9364-3 (J01P21),2021-11-25,0.031
J01-9364-3 (J01P21),2021-11-26,0
J01-9364-3 (J01P21),2021-11-27,0
J01-9364-3 (J01P21),2021-11-28,0
J01-9364-3 (J01P21),2021-11-29,0
J01-9364-3 (J01P21),2021-11-30,0
J01-9364-3 (J01P21),2021-12-01,0
J01-9364-3 (J01P21),2021-12-02,0
J01-9364-3 (J01P21),2021-12-03,0
J01-9364-3 (J01P21),2021-12-04,0
J01-9364-3 (J01P21),2021-12-05,0
J01-9364-3 (J01P21),2021-12-06,0
J01-9364-3 (J01P21),2021-12-07,0
J01-9364-3 (J01P21),2021-12-08,0.027
J01-9364-3 (J01P21),2021-12-09,0.287
J01-9364-3 (J01P21),2021-12-10,0.42
J01-9364-3 (J01P21),2021-12-11,0.139
J01-9364-3 (J01P21),2021-12-12,0.144
J01-9364-3 (J01P21),2021-12-13,0.142
J01-9364-3 (J01P21),2021-12-14,6.8
J01-9364-3 (J01P21),2021-12-15,6.46
J01-9364-3 (J01P21),2021-12-16,2.86
J01-9364-3 (J01P21),2021-12-17,1.17
J01-9364-3 (J01P21),2021-12-18,0.521
J01-9364-3 (J01P21),2021-12-19,0.268
J01-9364-3 (J01P21),2021-12-20,0.152
J01-9364-3 (J01P21),2021-12-21,0.126
J01-9364-3 (J01P21),2021-12-22,0.079
J01-9364-3 (J01P21),2021-12-23,3.86
J01-9364-3 (J01P21),2021-12-24,13.3
J01-9364-3 (J01P21),2021-12-25,7.51
J01-9364-3 (J01P21),2021-12-26,9.12
J01-9364-3 (J01P21),2021-12-27,4.66
J01-9364-3 (J01P21),2021-12-28,3.15
J01-9364-3 (J01P21),2021-12-29,5.34
J01-9364-3 (J01P21),2021-12-30,13.3
J01-9364-3 (J01P21),2021-12-31,4
J01-9364-3 (J01P21),2022-01-01,1.79
J01-9364-3 (J01P21),2022-01-02,1.09
J01-9364-3 (J01P21),2022-01-03,0.799
J01-9364-3 (J01P21),2022-01-04,0.638
J01-9364-3 (J01P21),2022-01-05,0.548
J01-9364-3 (J01P21),2022-01-06,0.452
J01-9364-3 (J01P21),2022-01-07,0.401
J01-9364-3 (J01P21),2022-01-08,0.379
J01-9364-3 (J01P21),2022-01-09,0.352
J01-9364-3 (J01P21),2022-01-10,0.332
J01-9364-3 (J01P21),2022-01-11,0.323
J01-9364-3 (J01P21),2022-01-12,0.348
J01-9364-3 (J01P21),2022-01-13,0.324
J01-9364-3 (J01P21),2022-01-14,0.343
J01-9364-3 (J01P21),2022-01-15,0.526
J01-9364-3 (J01P21),2022-01-16,0.331
J01-9364-3 (J01P21),2022-01-17,0.311
J01-9364-3 (J01P21),2022-01-18,0.357
J01-9364-3 (J01P21),2022-01-19,0.302
J01-9364-3 (J01P21),2022-01-20,0.288
J01-9364-3 (J01P21),2022-01-21,0.251
J01-9364-3 (J01P21),2022-01-22,0.225
J01-9364-3 (J01P21),2022-01-23,0.291
J01-9364-3 (J01P21),2022-01-24,0.304
J01-9364-3 (J01P21),2022-01-25,0.301
J01-9364-3 (J01P21),2022-01-26,0.303
J01-9364-3 (J01P21),2022-01-27,0.26
J01-9364-3 (J01P21),2022-01-28,0.263
J01-9364-3 (J01P21),2022-01-29,0.245
J01-9364-3 (J01P21),2022-01-30,0.223
J01-9364-3 (J01P21),2022-01-31,0.229
