Time,J03_9368_2,J03_9368_2,J03_9368_2,J03_9368_1,J03_9368_1,J03_9368_1,J03_9215_3,J03_9215_3,J03_9215_3
2/20/2024 0:00,64.1,-14.9,0,,,,,,
2/21/2024 0:00,65.3,-16.1,0,39.3,0.6,0.087,,,
2/22/2024 0:00,63.6,-14.3,0,,,,,,
2/23/2024 0:00,63.4,-14.2,0,,,,,,
2/24/2024 0:00,63.3,-14,0,,,,,,
2/25/2024 0:00,62.9,-13.6,0,39.7,0.2,0.004,,,
2/26/2024 0:00,61.6,-12.4,0,,,,,,
2/27/2024 0:00,62.6,-13.3,0,,,,,,
2/28/2024 0:00,63.3,-14,0,,,,,,
2/29/2024 0:00,62.5,-13.2,0,39.7,0.18,0.003,,,
3/1/2024 0:00,63,-13.8,0,39.7,0.16,0.003,,,
3/2/2024 0:00,62.1,-12.9,0,39.5,0.4,0.169,,,
3/3/2024 0:00,62.8,-13.5,0,,,,,,
3/4/2024 0:00,63,-13.8,0,,,,,,
3/5/2024 0:00,62.9,-13.7,0,,,,,,
3/6/2024 0:00,63.5,-14.2,0,,,,,,
3/7/2024 0:00,63.4,-14.1,0,,,,,,
3/8/2024 0:00,56,-6.71,0.014,,,,,,
3/9/2024 0:00,48.8,0.43,0.033,39.7,0.16,0.005,,,
3/10/2024 0:00,48.8,0.41,0.029,,,,,,
3/11/2024 0:00,48.8,0.44,0.036,39.7,0.2,0.01,,,
3/12/2024 0:00,48.8,0.44,0.036,39.7,0.19,0.008,,,
3/13/2024 0:00,48.8,0.44,0.035,39.7,0.16,0.004,,,
3/14/2024 0:00,48.8,0.4,0.028,39.7,0.14,0.005,,,
3/15/2024 0:00,48.8,0.41,0.03,39.8,0.12,0.002,,,
3/16/2024 0:00,58.8,-9.51,0.014,39.8,0.13,0.003,,,
3/17/2024 0:00,69.5,-20.2,0,39.7,0.14,0.003,,,
3/18/2024 0:00,70.4,-21.1,0,39.7,0.19,0.01,,,
3/19/2024 0:00,69.7,-20.4,0,,,,,,
3/20/2024 0:00,71.1,-21.8,0,39.7,0.14,0.004,,,
3/21/2024 0:00,72.8,-23.5,0,39.8,0.11,0.002,,,
3/22/2024 0:00,72.7,-23.5,0,39.8,0.12,0.003,,,
3/23/2024 0:00,72,-22.7,0,39.2,0.66,0.52,,,
3/24/2024 0:00,72.4,-23.1,0,39.7,0.16,0.004,,,
3/25/2024 0:00,73.8,-24.6,0,,,,,,
3/26/2024 0:00,74.8,-25.6,0,,,,,,
3/27/2024 0:00,75.3,-26,0,,,,,,
3/28/2024 0:00,76.1,-26.9,0,39.7,0.16,0.004,,,
3/29/2024 0:00,75.7,-26.5,0,39.7,0.16,0.005,,,
3/30/2024 0:00,77.4,-28.1,0,,,,,,
3/31/2024 0:00,78.9,-29.7,0,,,,,,
4/1/2024 0:00,77.2,-27.9,0,,,,,,
4/2/2024 0:00,65.8,-16.5,0.01,,,,,,
4/3/2024 0:00,51.7,-2.42,0,,,,,,
4/4/2024 0:00,51.6,-2.39,0,39.7,0.19,0.006,,,
4/5/2024 0:00,51.3,-2.01,0.838,39.5,0.4,0.156,,,
4/6/2024 0:00,51.7,-2.41,0,,,,,,
4/7/2024 0:00,51.7,-2.41,0,,,,,,
4/8/2024 0:00,51.7,-2.41,0,,,,,,
4/9/2024 0:00,51.7,-2.43,0,,,,,,
4/10/2024 0:00,51.7,-2.45,0,,,,,,
4/11/2024 0:00,51.6,-2.38,0,,,,,,
4/12/2024 0:00,51.6,-2.36,0,,,,,,
4/13/2024 0:00,51.3,-2.06,0.554,,,,,,
4/14/2024 0:00,51.7,-2.4,0,,,,,,
4/15/2024 0:00,51.6,-2.39,0,,,,,,
4/16/2024 0:00,51.7,-2.42,0,,,,,,
4/17/2024 0:00,51.7,-2.43,0,,,,,,
4/18/2024 0:00,51.6,-2.38,0,39.7,0.13,0.003,,,
4/19/2024 0:00,51.6,-2.4,0,,,,,,
4/20/2024 0:00,51.7,-2.44,0,39.8,0.1,0.002,,,
4/21/2024 0:00,51.6,-2.4,0,39.8,0.12,0.003,,,
4/22/2024 0:00,51.6,-2.39,0,,,,,,
4/23/2024 0:00,51.6,-2.39,0,,,,,,
4/24/2024 0:00,51.6,-2.39,0,39.8,0.12,0.003,,,
4/25/2024 0:00,51.7,-2.42,0,39.8,0.11,0.002,,,
4/26/2024 0:00,51.6,-2.39,0,,,,,,
4/27/2024 0:00,51.7,-2.42,0,,,,,,
4/28/2024 0:00,51.7,-2.42,0,,,,,,
4/29/2024 0:00,51.7,-2.44,0,,,,,,
4/30/2024 0:00,51.6,-2.36,0,39.8,0.1,0.002,,,
5/1/2024 0:00,51.6,-2.4,0,,,,,,
5/2/2024 0:00,51.7,-2.41,0,,,,,,
5/3/2024 0:00,51.6,-2.39,0,,,,,,
5/4/2024 0:00,51.7,-2.41,0,,,,,,
5/5/2024 0:00,51.6,-2.31,0.008,,,,,,
5/6/2024 0:00,51.8,-2.51,0,,,,,,
5/7/2024 0:00,51.7,-2.45,0,,,,,,
5/8/2024 0:00,51.7,-2.42,0,39.8,0.1,0.002,,,
5/9/2024 0:00,51.6,-2.4,0,39.8,0.06,0.001,,,
5/10/2024 0:00,51.6,-2.4,0,39.8,0.09,0.001,,,
5/11/2024 0:00,51.6,-2.39,0,39.8,0.08,0.001,,,
5/12/2024 0:00,51.7,-2.43,0,39.8,0.06,0.001,,,
5/13/2024 0:00,51.7,-2.43,0,39.8,0.05,0,,,
5/14/2024 0:00,51.7,-2.41,0,39.8,0.04,0.001,,,
5/15/2024 0:00,51.7,-2.44,0,39.8,0.1,0.002,,,
5/16/2024 0:00,51.7,-2.43,0,,,,,,
5/17/2024 0:00,51.6,-2.4,0,,,,,,
5/18/2024 0:00,51.7,-2.41,0,,,,,,
5/19/2024 0:00,51.7,-2.42,0,39.8,0.06,0.001,,,
5/20/2024 0:00,51.7,-2.44,0,,,,,,
5/21/2024 0:00,51.7,-2.46,0,39.8,0.04,0.001,,,
5/22/2024 0:00,51.7,-2.42,0,39.8,0.04,0,,,
5/23/2024 0:00,51.7,-2.42,0,39.8,0.05,0.001,,,
5/24/2024 0:00,51.7,-2.41,0,39.8,0.08,0.001,,,
5/25/2024 0:00,51.6,-2.39,0,39.8,0.08,0.002,,,
5/26/2024 0:00,51.7,-2.44,0,39.8,0.05,0.001,,,
5/27/2024 0:00,51.7,-2.43,0,,,,,,
5/28/2024 0:00,51.7,-2.41,0,,,,,,
5/29/2024 0:00,51.7,-2.43,0,,,,,,
5/30/2024 0:00,51.7,-2.47,0,,,,,,
5/31/2024 0:00,51.7,-2.44,0,,,,,,
6/1/2024 0:00,51.7,-2.43,0,,,,,,
6/2/2024 0:00,51.7,-2.45,0,,,,,,
6/3/2024 0:00,51.6,-2.39,0,,,,,,
6/4/2024 0:00,51.6,-2.39,0,,,,,,
6/5/2024 0:00,51.6,-2.38,0,,,,,,
6/6/2024 0:00,51.6,-2.39,0,,,,,,
6/7/2024 0:00,51.7,-2.41,0,,,,,,
6/8/2024 0:00,51.7,-2.41,0,,,,,,
6/9/2024 0:00,51.7,-2.43,0,,,,,,
6/10/2024 0:00,51.7,-2.48,0,,,,,,
6/11/2024 0:00,51.7,-2.44,0,,,,,,
6/12/2024 0:00,51.7,-2.42,0,,,,,,
6/13/2024 0:00,51.7,-2.47,0,,,,,,
6/14/2024 0:00,51.7,-2.43,0,39.8,0.05,0.003,,,
6/15/2024 0:00,51.7,-2.42,0,,,,,,
6/16/2024 0:00,51.6,-2.4,0,,,,,,
6/17/2024 0:00,51.7,-2.43,0,,,,,,
6/18/2024 0:00,51.7,-2.43,0,,,,,,
6/19/2024 0:00,51.7,-2.45,0,,,,,,
6/20/2024 0:00,51.7,-2.46,0,,,,,,
6/21/2024 0:00,51.7,-2.49,0,,,,,,
6/22/2024 0:00,51.7,-2.46,0,,,,,,
6/23/2024 0:00,51.7,-2.46,0,,,,,,
6/24/2024 0:00,51.8,-2.54,0,,,,,,
6/25/2024 0:00,51.8,-2.51,0,,,,,,
6/26/2024 0:00,51.8,-2.51,0,,,,,,
6/27/2024 0:00,51.8,-2.53,0,,,,,,
6/28/2024 0:00,51.7,-2.48,0,,,,,,
6/29/2024 0:00,51.7,-2.47,0,,,,,,
6/30/2024 0:00,51.7,-2.45,0,,,,,,
7/1/2024 0:00,51.7,-2.45,0,,,,,,
7/2/2024 0:00,51.7,-2.48,0,,,,,,
7/3/2024 0:00,51.7,-2.43,0,,,,,,
7/4/2024 0:00,51.7,-2.43,0,,,,,,
7/5/2024 0:00,51.7,-2.4,0,,,,,,
7/6/2024 0:00,51.7,-2.41,0,,,,,,
7/7/2024 0:00,51.7,-2.44,0,,,,,,
7/8/2024 0:00,51.7,-2.42,0,,,,,,
7/9/2024 0:00,51.7,-2.41,0,39.9,0,0.001,,,
7/10/2024 0:00,51.6,-2.4,0,,,,,,
7/11/2024 0:00,51.6,-2.4,0,39.8,0.03,0.002,,,
7/12/2024 0:00,51.7,-2.41,0,,,,,,
7/13/2024 0:00,51.7,-2.42,0,,,,,,
7/14/2024 0:00,51.7,-2.42,0,,,,,,
7/15/2024 0:00,51.6,-2.4,0,,,,,,
7/16/2024 0:00,51.7,-2.41,0,,,,,,
7/17/2024 0:00,51.6,-2.39,0,,,,,,
7/18/2024 0:00,51.6,-2.38,0,,,,,,
7/19/2024 0:00,51.7,-2.42,0,,,,,,
7/20/2024 0:00,51.7,-2.45,0,,,,,,
7/21/2024 0:00,51.7,-2.44,0,,,,,,
7/22/2024 0:00,51.7,-2.41,0,,,,,,
7/23/2024 0:00,51.7,-2.41,0,,,,,,
7/24/2024 0:00,51.7,-2.45,0,,,,,,
7/25/2024 0:00,51.7,-2.44,0,,,,,,
7/26/2024 0:00,51.7,-2.47,0,,,,,,
7/27/2024 0:00,51.7,-2.47,0,,,,,,
7/28/2024 0:00,51.7,-2.5,0,,,,,,
7/29/2024 0:00,51.8,-2.53,0,,,,,,
7/30/2024 0:00,51.7,-2.49,0,,,,,,
7/31/2024 0:00,51.7,-2.44,0,,,,,,
8/1/2024 0:00,51.7,-2.42,0,,,,,,
8/2/2024 0:00,51.7,-2.47,0,,,,,,
8/3/2024 0:00,51.8,-2.51,0,,,,,,
8/4/2024 0:00,51.8,-2.52,0,,,,,,
8/5/2024 0:00,51.7,-2.5,0,,,,,,
8/6/2024 0:00,51.7,-2.42,0,,,,,,
8/7/2024 0:00,51.7,-2.42,0,,,,,,
8/8/2024 0:00,51.7,-2.46,0,,,,,,
8/9/2024 0:00,51.7,-2.44,0,,,,,,
8/10/2024 0:00,51.7,-2.41,0,,,,,,
8/11/2024 0:00,51.7,-2.46,0,,,,,,
8/12/2024 0:00,51.7,-2.47,0,,,,,,
8/13/2024 0:00,51.7,-2.48,0,,,,,,
8/14/2024 0:00,51.7,-2.48,0,,,,,,
8/15/2024 0:00,51.7,-2.42,0,,,,,,
8/16/2024 0:00,51.7,-2.41,0,,,,,,
8/17/2024 0:00,51.7,-2.44,0,,,,,,
8/18/2024 0:00,51.8,-2.59,0,,,,,,
8/19/2024 0:00,52,-2.8,0,,,,,,
8/20/2024 0:00,52,-2.75,0,,,,,,
8/21/2024 0:00,52.1,-2.88,0,,,,,,
8/22/2024 0:00,52.1,-2.88,0,,,,,,
8/23/2024 0:00,52,-2.8,0,,,,,,
8/24/2024 0:00,52,-2.71,0,,,,,,
8/25/2024 0:00,52,-2.71,0,,,,,,
8/26/2024 0:00,52,-2.71,0,,,,,,
8/27/2024 0:00,52.1,-2.8,0,,,,,,
8/28/2024 0:00,52.1,-2.86,0,,,,,,
8/29/2024 0:00,52.1,-2.81,0,,,,,,
8/30/2024 0:00,52,-2.76,0,,,,,,
8/31/2024 0:00,52,-2.74,0,,,,,,
9/1/2024 0:00,52,-2.75,0,,,,,,
9/2/2024 0:00,52.1,-2.84,0,,,,,,
9/3/2024 0:00,52.1,-2.86,0,,,,,,
9/4/2024 0:00,52.1,-2.83,0,,,,,,
9/5/2024 0:00,52.2,-2.92,0,,,,,,
9/6/2024 0:00,52.1,-2.86,0,,,,,,
9/7/2024 0:00,52.2,-2.92,0,,,,,,
9/8/2024 0:00,52.2,-2.96,0,,,,,,
9/9/2024 0:00,52.2,-2.95,0,,,,,,
9/10/2024 0:00,52.1,-2.86,0,,,,,,
9/11/2024 0:00,52,-2.72,0,,,,,,
9/12/2024 0:00,52,-2.75,0,,,,,,
9/13/2024 0:00,52,-2.72,0,,,,,,
9/14/2024 0:00,52,-2.76,0,,,,,,
9/15/2024 0:00,52,-2.76,0,,,,,,
9/16/2024 0:00,52,-2.71,0,39.9,0.01,0.003,44.1,0.46,0.034
9/17/2024 0:00,51.9,-2.67,0,,,,,,
9/18/2024 0:00,51.9,-2.64,0,,,,,,
9/19/2024 0:00,51.9,-2.7,0,,,,,,
9/20/2024 0:00,51.9,-2.7,0,,,,,,
9/21/2024 0:00,52,-2.72,0,,,,,,
9/22/2024 0:00,52,-2.74,0,,,,,,
9/23/2024 0:00,52,-2.76,0,39.8,0.11,0.006,,,
9/24/2024 0:00,52,-2.77,0,39.8,0.04,0.002,,,
9/25/2024 0:00,52,-2.74,0,,,,,,
9/26/2024 0:00,51.8,-2.59,0,,,,,,
9/27/2024 0:00,51.9,-2.65,0,,,,,,
9/28/2024 0:00,51.9,-2.7,0,,,,,,
9/29/2024 0:00,51.9,-2.64,0,,,,,,
9/30/2024 0:00,52,-2.77,0,,,,,,
10/1/2024 0:00,52.1,-2.81,0,,,,,,
