FACILITYID,LSPC_LU_EDIT,Shape_Area,AREA,PERCENTAGE
J01-9066-1 (J01P04),RESMF,455961.7589,10.46748353,12.74629419
J01-9066-1 (J01P04),RESSFH,916983.5314,21.05112946,25.63403975
J01-9066-1 (J01P04),TRANS,615099.1122,14.12078909,17.19493814
J01-9066-1 (J01P04),TRFWY,179289.3679,4.115934,5.011988358
J01-9066-1 (J01P04),TROTH,17953.55657,0.412158595,0.501887075
J01-9066-1 (J01P04),UTIL,7241.477298,0.166242109,0.202433643
J01-9066-2 (J01P03),COMM,2975531.749,68.3090829,16.25053759
J01-9066-2 (J01P03),EDU,1254325.526,28.79546702,6.850360148
J01-9066-2 (J01P03),IND,2952899.348,67.78951238,16.12693323
J01-9066-2 (J01P03),OSDEV,767195.7491,17.61246139,4.189954742
J01-9066-2 (J01P03),OSIRR,24361.87055,0.559273829,0.133049662
J01-9066-2 (J01P03),OSLOW,10188.82857,0.233904255,0.05564516
J01-9066-2 (J01P03),RESMF,509364.8731,11.69345525,2.781839925
J01-9066-2 (J01P03),RESSFH,5845519.898,134.1952085,31.92466048
J01-9066-2 (J01P03),TRANS,3308575.918,75.95475557,18.06942149
J01-9066-2 (J01P03),TRFWY,23240.01603,0.53351949,0.126922777
J01-9066-2 (J01P03),TROTH,635580.3262,14.59097494,3.471151664
J01-9066-2 (J01P03),UTIL,3574.805816,0.082066577,0.019523407
J01-9082-2,OSDEV,1275509.013,29.28177491,23.48914676
J01-9082-2,OSFOR,9686.755506,0.222378197,0.178386526
J01-9082-2,OSIRR,3600.052743,0.08264617,0.066296801
J01-9082-2,OSLOW,944824.2125,21.69026611,17.39941809
J01-9082-2,RESMF,25715.65476,0.590352563,0.473566853
J01-9082-2,RESSFH,2113873.433,48.52805069,38.92805365
J01-9082-2,TRANS,1056996.607,24.26540026,19.46512975
J01-9082-3,OSDEV,1275509.013,29.28177491,23.48914676
J01-9082-3,OSFOR,9686.755506,0.222378197,0.178386526
J01-9082-3,OSIRR,3600.052743,0.08264617,0.066296801
J01-9082-3,OSLOW,944824.2125,21.69026611,17.39941809
J01-9082-3,RESMF,25715.65476,0.590352563,0.473566853
J01-9082-3,RESSFH,2113873.433,48.52805069,38.92805365
J01-9082-3,TRANS,1056996.607,24.26540026,19.46512975
J01-9082-4,OSDEV,1275509.013,29.28177491,23.48914676
J01-9082-4,OSFOR,9686.755506,0.222378197,0.178386526
J01-9082-4,OSIRR,3600.052743,0.08264617,0.066296801
J01-9082-4,OSLOW,944824.2125,21.69026611,17.39941809
J01-9082-4,RESMF,25715.65476,0.590352563,0.473566853
J01-9082-4,RESSFH,2113873.433,48.52805069,38.92805365
J01-9082-4,TRANS,1056996.607,24.26540026,19.46512975
J01-9082-5 (J02P08),OSDEV,1763391.125,40.48205186,14.07037451
J01-9082-5 (J02P08),OSFOR,1983.722309,0.04554018,0.015828432
J01-9082-5 (J02P08),OSIRR,92708.10849,2.128293832,0.739732546
J01-9082-5 (J02P08),OSLOW,695050.5795,15.95622956,5.545917646
J01-9082-5 (J02P08),RESMF,1251468.196,28.72987149,9.985661128
J01-9082-5 (J02P08),RESSFH,3643117.889,83.63481317,29.06900934
J01-9082-5 (J02P08),TRANS,2757478.279,63.303244,22.00235191
J01-9082-5 (J02P08),TRFWY,2327454.464,53.43121611,18.57112441
J01-9096-1,OSDEV,119003.8594,2.731963624,13.47852278
J01-9096-1,OSIRR,17.35388692,0.000398392,0.001965522
J01-9096-1,RESSFH,529268.5149,12.15038182,59.9455998
J01-9096-1,TRANS,234625.0221,5.386270904,26.57391717
J01-9131-1 (J01P28),COMM,3290199.079,75.53287971,26.37447182
J01-9131-1 (J01P28),OSAGNI,38747.05231,0.889513483,0.310599151
J01-9131-1 (J01P28),OSDEV,1149822.615,26.39640069,9.217060555
J01-9131-1 (J01P28),OSIRR,310999.4971,7.139594607,2.492994276
J01-9131-1 (J01P28),OSLOW,655146.6549,15.04015784,5.251702578
J01-9131-1 (J01P28),OSVAC,17758.75009,0.407686435,0.142355415
J01-9131-1 (J01P28),RESMF,3742055.466,85.90611649,29.99658502
J01-9131-1 (J01P28),RESSFL,176317.3439,4.047705446,1.413372476
J01-9131-1 (J01P28),TRANS,1315310.012,30.19548377,10.5436194
J01-9131-1 (J01P28),TRFWY,1778581.776,40.83078261,14.25723909
J01-9144-1 (J01P23),COMM,1745431.171,40.06974639,22.83718968
J01-9144-1 (J01P23),EDU,413059.0574,9.482569091,5.404457191
J01-9144-1 (J01P23),IND,910935.0726,20.9122754,11.91865792
J01-9144-1 (J01P23),OSDEV,658448.9713,15.1159689,8.61513436
J01-9144-1 (J01P23),OSLOW,457292.2471,10.49802746,5.983203441
J01-9144-1 (J01P23),OSVAC,11017.27918,0.25292294,0.14414988
J01-9144-1 (J01P23),RESMF,2318602.257,53.22799658,30.33654974
J01-9144-1 (J01P23),RESSFH,17326.1021,0.397754165,0.226694405
J01-9144-1 (J01P23),TRANS,1110821.025,25.5010438,14.53396208
J01-9144-2,COMM,13507.58008,0.31009261,16.62210475
J01-9144-2,OSDEV,11954.2635,0.274433226,14.71063055
J01-9144-2,OSLOW,36.02276301,0.000826972,0.04432875
J01-9144-2,TRANS,55764.87447,1.280190485,68.62291984
J01-9144-3,OSDEV,18391.77825,0.42221882,10.30982714
J01-9144-3,OSIRR,7313.353247,0.16789216,4.099625754
J01-9144-3,OSLOW,152537.1475,3.501785069,85.50731751
J01-9144-3,TRANS,148.5027927,0.003409169,0.083245791
J01-9144-4 (J01P26),COMM,1304246.264,29.94149406,15.47418966
J01-9144-4 (J01P26),EDU,1135566.975,26.06913493,13.47289943
J01-9144-4 (J01P26),IND,17380.23212,0.398996824,0.206207229
J01-9144-4 (J01P26),OSAGNI,10049.83961,0.230713494,0.119236013
J01-9144-4 (J01P26),OSDEV,451510.1421,10.36528807,5.356928184
J01-9144-4 (J01P26),OSIRR,20298.90686,0.466000644,0.240835756
J01-9144-4 (J01P26),OSLOW,259099.0396,5.948119285,3.074072581
J01-9144-4 (J01P26),RESMF,2923729.019,67.11985111,34.68849296
J01-9144-4 (J01P26),RESSFH,856621.8238,19.66540979,10.16336326
J01-9144-4 (J01P26),TRANS,1436697.264,32.98216278,17.04565047
J01-9144-4 (J01P26),UTIL,13327.4576,0.305957551,0.15812321
J01-9224-1 (J01P24),COMM,7894079.282,181.2238489,81.46083358
J01-9224-1 (J01P24),IND,168695.0473,3.872720892,1.740803288
J01-9224-1 (J01P24),OSDEV,91444.35415,2.099281908,0.943635483
J01-9224-1 (J01P24),OSIRR,103231.0758,2.369868887,1.065265395
J01-9224-1 (J01P24),OSLOW,195166.5906,4.480426338,2.013969279
J01-9224-1 (J01P24),OSWET,56844.48225,1.304974968,0.586591386
J01-9224-1 (J01P24),TRANS,1124272.889,25.80985734,11.60163249
J01-9224-1 (J01P24),UTIL,8600.455013,0.197440069,0.088750088
J01-9224-1 (J01P24),WATER,48309.62212,1.109040757,0.498518186
J01-9224-2 (J01P25),COMM,7894079.282,181.2238489,81.46083358
J01-9224-2 (J01P25),IND,168695.0473,3.872720892,1.740803288
J01-9224-2 (J01P25),OSDEV,91444.35415,2.099281908,0.943635483
J01-9224-2 (J01P25),OSIRR,103231.0758,2.369868887,1.065265395
J01-9224-2 (J01P25),OSLOW,195166.5906,4.480426338,2.013969279
J01-9224-2 (J01P25),OSWET,56844.48225,1.304974968,0.586591386
J01-9224-2 (J01P25),TRANS,1124272.889,25.80985734,11.60163249
J01-9224-2 (J01P25),UTIL,8600.455013,0.197440069,0.088750088
J01-9224-2 (J01P25),WATER,48309.62212,1.109040757,0.498518186
J01-9259-3,COMM,882522.0028,20.25999846,14.39378513
J01-9259-3,IND,145518.5593,3.340659811,2.373383177
J01-9259-3,OSDEV,247940.1395,5.691945161,4.043861888
J01-9259-3,OSIRR,12449.54215,0.285803305,0.203049934
J01-9259-3,RESMF,1195717.593,27.45000863,19.50195242
J01-9259-3,RESSFH,1843754.615,42.32695111,30.07132704
J01-9259-3,RESSFL,134289.0828,3.082865472,2.190232308
J01-9259-3,TRANS,1539637.549,35.345356,25.11122894
J01-9259-3,TROTH,58542.09412,1.343946931,0.954811689
J01-9259-3,UTIL,70898.70155,1.627616739,1.156345873
J01-9264-1 (J01P06),COMM,4212261.25,96.70059916,14.20122908
J01-9264-1 (J01P06),EDU,483609.1689,11.10218327,1.630441272
J01-9264-1 (J01P06),IND,6519394.501,149.6653025,21.97950442
J01-9264-1 (J01P06),OSDEV,2893739.043,66.43137324,9.75595971
J01-9264-1 (J01P06),OSFOR,6098.593764,0.140005008,0.020560816
J01-9264-1 (J01P06),OSIRR,2372746.693,54.47098679,7.999484679
J01-9264-1 (J01P06),OSLOW,1950823.906,44.78493364,6.577013042
J01-9264-1 (J01P06),RESMF,1028505.342,23.61132819,3.467505718
J01-9264-1 (J01P06),RESSFH,5377099.137,123.4417044,18.12836671
J01-9264-1 (J01P06),RESSFL,170141.7664,3.905933126,0.573616416
J01-9264-1 (J01P06),TRANS,2981351.698,68.44269109,10.05133725
J01-9264-1 (J01P06),TRFWY,1595062.514,36.61774321,5.377598114
J01-9264-1 (J01P06),UTIL,70410.8243,1.616416574,0.237383245
J01-9273-1,OSDEV,8.299722386,0.000190536,0.000620852
J01-9273-1,RESMF,1222486.833,28.06454827,91.44679551
J01-9273-1,TRANS,114333.3958,2.624744102,8.552585094
J01-9275-1,OSDEV,92622.70504,2.126333231,7.846526874
J01-9275-1,OSLOW,450444.8934,10.34083322,38.15941199
J01-9275-1,RESSFH,404266.5587,9.280720289,34.24741715
J01-9275-1,TRANS,233095.1378,5.351149454,19.74664055
J01-9275-2,EDU,1958.745885,0.044966798,0.10522919
J01-9275-2,OSDEV,370500.9912,8.505566419,19.90432729
J01-9275-2,OSIRR,246385.9583,5.656265929,13.23652803
J01-9275-2,OSLOW,382765.6548,8.787125478,20.56321859
J01-9275-2,RESSFH,487874.637,11.20010534,26.2099608
J01-9275-2,TRANS,371923.2786,8.538217776,19.98073647
J01-9275-3,OSDEV,372123.9163,8.542823801,34.75169296
J01-9275-3,OSLOW,48992.70572,1.124722261,4.575302452
J01-9275-3,RESSFH,509617.714,11.6992597,47.59188418
J01-9275-3,TRANS,140073.7415,3.215663493,13.08112551
J01-9313-1,OSAGNI,6750.295936,0.154966091,0.112803705
J01-9313-1,OSDEV,891503.184,20.46617883,14.89784496
J01-9313-1,OSLOW,197315.2828,4.529753721,3.297321362
J01-9313-1,OSVAC,243759.8286,5.595978045,4.073452792
J01-9313-1,RESMF,332075.012,7.623423791,5.549281409
J01-9313-1,RESSFH,3210351.823,73.6998316,53.64795616
J01-9313-1,TRANS,1102352.844,25.30664035,18.42133832
J01-9349-1,OSDEV,542002.7223,12.44272016,17.85007811
J01-9349-1,OSIRR,34629.23963,0.794981133,1.140464073
J01-9349-1,OSLOW,678645.287,15.57961436,22.35020395
J01-9349-1,RESSFH,1227538.35,28.18051561,40.42720549
J01-9349-1,TRANS,553600.9639,12.70898022,18.23204947
J01-9359-1 (J01P32),OSIRR,140780.5603,3.231889885,79.79997249
J01-9359-1 (J01P32),TRANS,1253.467541,0.02877577,0.710514826
J01-9359-1 (J01P32),TROTH,34382.79006,0.789323407,19.48952111
J01-9359-2,OSIRR,717406.8216,16.46946031,91.12890471
J01-9359-2,TRANS,69837.15531,1.603246893,8.871094169
J01-9364-3 (J01P21),COMM,1028114.406,23.60235351,14.05960483
J01-9364-3 (J01P21),OSAGIR,242162.1339,5.559299875,3.311600233
J01-9364-3 (J01P21),OSDEV,1490274.852,34.21213988,20.379712
J01-9364-3 (J01P21),OSIRR,234274.9889,5.378235215,3.203742448
J01-9364-3 (J01P21),OSLOW,606272.1204,13.91814843,8.290853993
J01-9364-3 (J01P21),RESMF,2492516.732,57.22053954,34.0855065
J01-9364-3 (J01P21),RESSFH,537350.5265,12.33592002,7.34834179
J01-9364-3 (J01P21),TRANS,681575.4956,15.64688296,9.320637927
J01-9364-4,OSDEV,301380.8756,6.918780559,16.34385402
J01-9364-4,OSLOW,1537799.929,35.30316988,83.39473264
J01-9364-4,OSWET,2546.606645,0.058462278,0.138102218
J01-9364-4,TRANS,2273.846382,0.052200539,0.123310456
J01-9377-1,EDU,11349.1392,0.260541428,0.756357773
J01-9377-1,OSDEV,335381.7534,7.69933643,22.3513512
J01-9377-1,OSLOW,15955.37882,0.366286562,1.063338336
J01-9377-1,RESSFH,438463.8224,10.06578458,29.22120474
J01-9377-1,TRANS,699348.6224,16.05489944,46.6077433
J01-9377-2 (J01TBN8),COMM,319118.3581,7.325978755,7.44370221
J01-9377-2 (J01TBN8),OSDEV,1190676.826,27.33428808,27.77353134
J01-9377-2 (J01TBN8),OSIRR,132625.6557,3.044678287,3.093604179
J01-9377-2 (J01TBN8),OSLOW,348316.661,7.996282237,8.124777009
J01-9377-2 (J01TBN8),RESMF,1441344.121,33.08884036,33.62055533
J01-9377-2 (J01TBN8),TRANS,675710.6331,15.51224371,15.76151483
J01-9377-2 (J01TBN8),TRFWY,174958.3254,4.016506548,4.081049054
J01-9377-2 (J01TBN8),UTIL,4341.272218,0.099662295,0.1012638
J01-9782-1 (J01TBN3),OSDEV,273775.4975,6.285045744,20.40142542
J01-9782-1 (J01TBN3),RESSFH,739969.4788,16.98742972,55.14164806
J01-9782-1 (J01TBN3),TRANS,328197.9937,7.534419341,24.4569253
J01-9785-1,COMM,54.53372028,0.001251927,0.005889594
J01-9785-1,RESMF,812021.1688,18.64151554,87.69756836
J01-9785-1,RESSFH,27474.70921,0.630735058,2.967244305
J01-9785-1,TRANS,86383.02297,1.983089268,9.329290115
J01-9992-1 (J01P27),COMM,6503076.863,149.2906996,26.95548853
J01-9992-1 (J01P27),EDU,1418736.83,32.5698463,5.880715414
J01-9992-1 (J01P27),IND,329768.9079,7.570482712,1.366904036
J01-9992-1 (J01P27),OSDEV,2396119.771,55.00756097,9.932003015
J01-9992-1 (J01P27),OSIRR,168543.3572,3.869238553,0.698618304
J01-9992-1 (J01P27),OSLOW,280115.5793,6.430594576,1.161089196
J01-9992-1 (J01P27),OSVAC,394171.3024,9.048964167,1.633854288
J01-9992-1 (J01P27),RESMF,5099072.913,117.0590751,21.13584144
J01-9992-1 (J01P27),RESSFH,2666012.929,61.20348011,11.05071991
J01-9992-1 (J01P27),TRANS,4034779.261,92.62615703,16.7243058
J01-9992-1 (J01P27),TRFWY,637001.6184,14.62360345,2.640394721
J01-9992-1 (J01P27),UTIL,197842.7927,4.541863729,0.820065523
J03-9199-1,COMM,1754960.25,40.28850481,5.184962969
J03-9199-1,EDU,1523073.089,34.96508681,4.499861217
J03-9199-1,OSAGNI,10975.67797,0.251967903,0.032427221
J03-9199-1,OSDEV,4664019.91,107.0715924,13.77966853
J03-9199-1,OSFOR,199095.3588,4.570618807,0.588219627
J03-9199-1,OSIRR,173623.0631,3.985853022,0.512962703
J03-9199-1,OSLOW,657678.112,15.09827233,1.94308484
J03-9199-1,RESMF,2445625.703,56.14406533,7.225507649
J03-9199-1,RESSFH,14892118.09,341.8773567,43.9981936
J03-9199-1,TRANS,5701934.514,130.8989284,16.84614755
J03-9199-1,TRFWY,1757397.427,40.34445493,5.192163516
J03-9199-1,UTIL,66611.54211,1.529196707,0.196801255
J03-9215-1,COMM,13052.43973,0.299643984,0.460082534
J03-9215-1,OSDEV,780817.907,17.92518435,27.52287607
J03-9215-1,OSFOR,56890.48308,1.306031007,2.005319936
J03-9215-1,OSLOW,993514.0357,22.80803512,35.02015443
J03-9215-1,RESMF,2070.768683,0.047538498,0.072992063
J03-9215-1,RESSFH,738031.6654,16.94294347,26.0147134
J03-9215-1,TRANS,252600.4767,5.798932211,8.903857806
J03-9215-2,COMM,155597.4634,3.572040538,87.58700554
J03-9215-2,OSDEV,19207.08428,0.440935746,10.81181505
J03-9215-2,TRANS,2844.494189,0.065300862,1.601187595
J03-9215-3,COMM,64057.4423,1.470562409,0.946992225
J03-9215-3,EDU,49433.80696,1.134848593,0.730803934
J03-9215-3,OSDEV,353972.3821,8.126120249,5.232945331
J03-9215-3,OSFOR,61423.86722,1.410103602,0.908058808
J03-9215-3,OSIRR,222354.8344,5.104585027,3.287179314
J03-9215-3,OSLOW,112705.65,2.587376051,1.666182264
J03-9215-3,RESSFH,4524682.745,103.8728385,66.89057859
J03-9215-3,TRANS,1375674.296,31.58126259,20.33726004
J03-9216-1 (J03P01),OSDEV,148019.4409,3.398072382,25.33664159
J03-9216-1 (J03P01),OSIRR,289477.763,6.645521601,49.55020966
J03-9216-1 (J03P01),RESMF,25.46858774,0.000584681,0.004359485
J03-9216-1 (J03P01),TRANS,146688.2823,3.367513063,25.10878579
J03-9216-2,COMM,4378781.726,100.5233985,8.94903991
J03-9216-2,EDU,826234.5098,18.96781026,1.688598808
J03-9216-2,OSDEV,7400701.1,169.8973991,15.1250219
J03-9216-2,OSFOR,328708.1445,7.54613084,0.671790121
J03-9216-2,OSIRR,3187706.144,73.17995626,6.514805097
J03-9216-2,OSLOW,2505630.33,57.52158751,5.120827487
J03-9216-2,RESMF,4931988.283,113.2233244,10.07964378
J03-9216-2,RESSFH,17722483.72,406.8538708,36.21994063
J03-9216-2,TRANS,7540300.984,173.1021842,15.41032613
J03-9216-2,UTIL,107649.3712,2.471299399,0.220006061
J03-9216-5,COMM,116055.3107,2.664263332,9.425524061
J03-9216-5,OSDEV,11353.40526,0.260638321,0.922075808
J03-9216-5,OSFOR,23967.92581,0.550227865,1.946574095
J03-9216-5,OSIRR,18499.17093,0.424682528,1.502424831
J03-9216-5,OSLOW,52091.95328,1.195866696,4.23068928
J03-9216-5,RESMF,839026.8441,19.26140597,68.14223026
J03-9216-5,RESSFH,11831.42432,0.271612129,0.960898505
J03-9216-5,TRANS,158461.584,3.63777741,12.86958316
J03-9221-1 (J03P02),COMM,119437.1005,2.74190951,0.484684755
J03-9221-1 (J03P02),OSDEV,6122409.817,140.5517518,24.84520042
J03-9221-1 (J03P02),OSFOR,63776.44238,1.464111513,0.258809609
J03-9221-1 (J03P02),OSIRR,394539.3094,9.057412479,1.60107025
J03-9221-1 (J03P02),OSLOW,1466671.164,33.67027159,5.951862112
J03-9221-1 (J03P02),RESMF,1476664.073,33.89967814,5.99241409
J03-9221-1 (J03P02),RESSFH,10966604.7,251.759609,44.50330833
J03-9221-1 (J03P02),TRANS,4010547.729,92.06987537,16.27510492
J03-9221-1 (J03P02),UTIL,21573.34594,0.495257857,0.087546264
J03-9234-1,OSDEV,51752.32748,1.188074713,10.85244603
J03-9234-1,OSLOW,35.71041911,0.000819802,0.007488463
J03-9234-1,RESMF,323833.0672,7.434214016,67.90768756
J03-9234-1,RESSFH,21758.58049,0.499510274,4.562767165
J03-9234-1,TRANS,79492.75739,1.824909903,16.66960505
J03-9234-3,OSDEV,3804.238972,0.087333659,0.28838443
J03-9234-3,OSLOW,5750.707483,0.132018606,0.435938571
J03-9234-3,RESSFH,989597.584,22.7181254,75.01751005
J03-9234-3,TRANS,320002.9331,7.346285884,24.25816679
J03-9234-5,OSDEV,853170.7933,19.58618471,14.89445879
J03-9234-5,OSFOR,2455.035119,0.056360077,0.042859436
J03-9234-5,OSIRR,764394.1185,17.54814454,13.34461609
J03-9234-5,OSLOW,165070.2724,3.789507178,2.881758715
J03-9234-5,RESMF,6195.182505,0.142222389,0.108154066
J03-9234-5,RESSFH,3154874.613,72.426245,55.0770728
J03-9234-5,TRANS,781948.9679,17.95115004,13.6510846
J03-9234-6,EDU,267738.3518,6.146451394,2.648293877
J03-9234-6,OSDEV,1720062.386,39.4873569,17.01373993
J03-9234-6,OSFOR,4688.56871,0.107635158,0.046376276
J03-9234-6,OSIRR,193348.242,4.43868263,1.912475228
J03-9234-6,OSLOW,20201.23093,0.463758304,0.199817455
J03-9234-6,RESMF,937171.1837,21.51457604,9.269888646
J03-9234-6,RESSFH,4787229.938,109.9001168,47.35216919
J03-9234-6,TRANS,2073708.66,47.6059907,20.51177917
J03-9234-6,UTIL,105694.1623,2.4264138,1.045458004
J03-9234-8,EDU,267738.3699,6.146427225,0.934166485
J03-9234-8,OSDEV,5114698.501,117.417321,17.84570483
J03-9234-8,OSFOR,55386.55031,1.271500237,0.193249324
J03-9234-8,OSIRR,3014856.644,69.21158502,10.51914238
J03-9234-8,OSLOW,434217.4871,9.968261871,1.515029108
J03-9234-8,RESMF,1539957.265,35.35255428,5.37306799
J03-9234-8,RESSFH,13362211.79,306.7541734,46.62212005
J03-9234-8,TRANS,4758245.489,109.2342858,16.60200391
J03-9234-8,UTIL,113357.5139,2.602330439,0.39551593
J03-9368-1 (J03TBN1),COMM,49.64096877,0.001139604,0.001234091
J03-9368-1 (J03TBN1),EDU,671437.4638,15.41414485,16.69215921
J03-9368-1 (J03TBN1),OSDEV,33011.34409,0.757839213,0.82067302
J03-9368-1 (J03TBN1),OSLOW,4710.782485,0.108145118,0.117111623
J03-9368-1 (J03TBN1),RESMF,19964.25806,0.458318134,0.496318111
J03-9368-1 (J03TBN1),RESSFH,2585104.648,59.34607411,64.26656341
J03-9368-1 (J03TBN1),TRANS,708194.1049,16.25796459,17.60594156
J03-9368-2 (J03TBN2),OSDEV,21327.26524,0.489608598,1.430297027
J03-9368-2 (J03TBN2),OSLOW,32398.28554,0.743765269,2.17276669
J03-9368-2 (J03TBN2),RESSFH,1120728.333,25.72848521,75.160804
J03-9368-2 (J03TBN2),TRANS,316653.5485,7.269394286,21.23613243
J04-9249-1,COMM,4600785.829,105.6199319,6.426697734
J04-9249-1,IND,656682.1274,15.07540758,0.917299283
J04-9249-1,OSAGIR,188263.4077,4.32195043,0.262979426
J04-9249-1,OSAGNI,15622.93308,0.358654627,0.0218232
J04-9249-1,OSDEV,8035371.322,184.4674808,11.2243657
J04-9249-1,OSFOR,31272.70189,0.717925321,0.043683886
J04-9249-1,OSIRR,346766.8837,7.960704105,0.484388109
J04-9249-1,OSLOW,1201409.24,27.58067138,1.678212011
J04-9249-1,RESMF,6311057.231,144.8825178,8.815723816
J04-9249-1,RESSFH,35089241.82,805.5413722,49.01509422
J04-9249-1,TRANS,11677974.82,268.090485,16.31260769
J04-9249-1,TRFWY,3011622.427,69.13761418,4.206843732
J04-9249-1,UTIL,422574.2729,9.701009257,0.590281144
J05-9255-1 (J05P01),COMM,498164.473,11.43632841,16.32707047
J05-9255-1 (J05P01),OSDEV,330541.9133,7.588228547,10.83333197
J05-9255-1 (J05P01),OSLOW,209427.7929,4.807819804,6.863882352
J05-9255-1 (J05P01),RESMF,412518.8207,9.470166915,13.52008066
J05-9255-1 (J05P01),RESSFH,1085346.706,24.91623158,35.57164977
J05-9255-1 (J05P01),TRANS,515156.7676,11.82641938,16.88398372
J05-9271-1,RESMF,47675.5669,1.094484793,60.6702764
J05-9271-1,TRANS,30905.84916,0.709503508,39.329714
J05-9271-2,RESMF,144133.0715,3.30885326,82.54823051
J05-9271-2,TRANS,30471.61003,0.699534709,17.45177191
J05-9271-3,RESMF,74685.08652,1.714540525,99.89272318
J05-9271-3,TRANS,80.2057148,0.001841277,0.107276668
J05-9271-4,RESMF,105245.3986,2.41611156,91.08176185
J05-9271-4,TRANS,10305.05063,0.236572357,8.918225219
J05-9271-5,RESMF,291579.069,6.693761141,92.22850617
J05-9271-5,TRANS,24569.45773,0.564039394,7.771491939
J05-9271-6,OSDEV,96858.20846,2.223558505,11.43138768
J05-9271-6,OSLOW,95243.68315,2.186494104,11.24083837
J05-9271-6,RESMF,613647.417,14.08740627,72.42382067
J05-9271-6,TRANS,41551.22225,0.953884808,4.903953288
J05-9271-7,OSDEV,55752.27019,1.27990113,14.51234912
J05-9271-7,OSLOW,3047.197049,0.069954298,0.793187206
J05-9271-7,RESMF,299662.2996,6.879327325,78.002275
J05-9271-7,TRANS,25709.49668,0.590211192,6.692197292
J05-9800-1,OSDEV,229073.1459,5.258816855,24.9157752
J05-9800-1,OSLOW,74018.04191,1.699227226,8.050777343
J05-9800-1,RESSFH,438783.8615,10.0731317,47.72554204
J05-9800-1,TRANS,177514.9141,4.075197984,19.30790131
J05-9800-2,IND,46.752639,0.001073297,0.004213478
J05-9800-2,OSDEV,141551.3607,3.2495851,12.75700386
J05-9800-2,OSIRR,11781.91774,0.270476696,1.061819324
J05-9800-2,OSLOW,885709.9321,20.33318354,79.82265211
J05-9800-2,TRANS,70507.2724,1.618630726,6.354312255
J06-10011-1 (J06P01),COMM,10038551.18,230.4543464,24.6237669
J06-10011-1 (J06P01),OSDEV,1683939.038,38.65807561,4.130568408
J06-10011-1 (J06P01),OSIRR,275606.4327,6.3270784,0.676040639
J06-10011-1 (J06P01),OSLOW,11610.92954,0.266551331,0.028480686
J06-10011-1 (J06P01),RESMF,16486301.11,378.4749095,40.43958422
J06-10011-1 (J06P01),RESSFH,3798039.588,87.19134023,9.316288763
J06-10011-1 (J06P01),TRANS,7258850.89,166.6409533,17.80538338
J06-10011-1 (J06P01),TRFWY,1214832.653,27.88883177,2.979887789
J06-9079-1 (J06P03),COMM,1648646.56,37.84786856,10.34695667
J06-9079-1 (J06P03),IND,344240.3342,7.902702277,2.160462957
J06-9079-1 (J06P03),OSAGNI,19373.57086,0.444757767,0.121589128
J06-9079-1 (J06P03),OSDEV,2950549.407,67.73556495,18.5177391
J06-9079-1 (J06P03),OSIRR,47175.13677,1.082996453,0.296072614
J06-9079-1 (J06P03),OSLOW,819909.5613,18.82260884,5.1457777
J06-9079-1 (J06P03),RESMF,2573520.637,59.08014075,16.15149491
J06-9079-1 (J06P03),RESSFH,4303948.404,98.80545501,27.01171295
J06-9079-1 (J06P03),TRANS,3004455.838,68.97309127,18.85605752
J06-9079-1 (J06P03),TRFWY,63947.79356,1.46804521,0.401338325
J06-9079-1 (J06P03),UTIL,157870.0343,3.624211795,0.990797205
J06-9362-1,COMM,11735308.58,269.4066925,19.82428851
J06-9362-1,IND,344240.3342,7.902702277,0.58152026
J06-9362-1,OSAGNI,19373.57086,0.444757767,0.032727495
J06-9362-1,OSDEV,5091310.873,116.8808824,8.600678451
J06-9362-1,OSIRR,322781.5694,7.410074852,0.545270277
J06-9362-1,OSLOW,831520.4909,19.08916017,1.404675642
J06-9362-1,RESMF,19061311.03,437.5892395,32.19999939
J06-9362-1,RESSFH,9324142.598,214.0537166,15.75114039
J06-9362-1,TRANS,11029979.78,253.2145065,18.63278668
J06-9362-1,TRFWY,1278780.446,29.35687698,2.160225471
J06-9362-1,UTIL,157870.0343,3.624211795,0.266687585
J07-9019-2,OSDEV,23753.63627,0.545310636,58.10891422
J07-9019-2,TRANS,7816.370184,0.179439886,19.12131597
J07-9019-2,UTIL,9307.781803,0.213678123,22.76978093
J07-9019-3,OSDEV,92646.52648,2.126880098,10.21648538
J07-9019-3,OSLOW,10457.81649,0.240079392,1.15322326
J07-9019-3,RESSFH,562684.563,12.91751179,62.0493701
J07-9019-3,TRANS,241044.8347,5.533650112,26.58093209
J07-9022-1,OSDEV,72081.52003,1.654770623,2.005201658
J07-9022-1,OSLOW,17919.07636,0.411367035,0.498482296
J07-9022-1,RESMF,715037.6063,16.4150704,19.89129243
J07-9022-1,RESSFH,2092585.695,48.03934953,58.21265013
J07-9022-1,TRANS,697102.6958,16.00333986,19.39236965
J07-9022-2,OSDEV,124474.2405,2.857546795,6.848516684
J07-9022-2,RESSFH,1254408.586,28.79737382,69.01699577
J07-9022-2,TRANS,393791.9534,9.040255478,21.66625603
J07-9022-2,UTIL,44860.96198,1.029870097,2.468229935
J07-9022-3,COMM,43264.73468,0.993225614,2.124149985
J07-9022-3,OSDEV,225838.3872,5.184556716,11.08788971
J07-9022-3,OSFOR,21751.07352,0.499337937,1.067903058
J07-9022-3,OSLOW,85431.2554,1.961239603,4.194381433
J07-9022-3,RESSFH,1152268.854,26.45255884,56.57244605
