FACILITYID,Constituent,Fraction,Units,RC_Group,EMC_Model_LU,EMC_Model_LU_divisor,EMC_ModelOutfall_adj,AREA,EMC_Group,RC,RC_M,RC_Event,RCandCF,RC_Mcf,RC_WMAcf_M,RC_WMAcf,LSPC_LU_DESC,RC_Model_Outfall,SUM_Area,...1,EMC,EMC_CF,EMC_Adj
I01-11021-1,"Zinc, Total",Dissolved,mg/L,Commercial,0.05230686720309405,1.5141088129001417,0.028999999999999998,6.224789474,business,0.486,0.4654840947303408,NA,NA,NA,0.1059846625134502,0.12161927879041888,COMM,0.12161927879041888,12.449578948,18,0.0932,0.37066852523294014,0.034546306551710024
J01-9992-1 (J01P27),Fecal coliforms,Total,CFU/100 mL,Commercial,178468.7066122952,37.41801081310884,4531.178261196185,149.2906996,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,10,11600,0.4111718660163557,4769.593645789726
J01-9992-1 (J01P27),Fecal coliforms,Total,CFU/100 mL,Commercial,178468.7066122952,37.41801081310884,4531.178261196185,149.2906996,business,0.486,0.4309018585120463,0.09977432485375572,0.11253217158628168,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,10,11600,0.4111718660163557,4769.593645789726
J01-9992-1 (J01P27),Fecal coliforms,Total,CFU/100 mL,Commercial,178468.7066122952,37.41801081310884,4531.178261196185,4.541863729,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,10,11600,0.4111718660163557,4769.593645789726
J01-9992-1 (J01P27),Fecal coliforms,Total,CFU/100 mL,Commercial,178468.7066122952,37.41801081310884,4531.178261196185,4.541863729,business,0.486,0.4309018585120463,0.09977432485375572,0.1125321715862817,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,10,11600,0.4111718660163557,4769.593645789726
J01-9992-1 (J01P27),TN,Total,mg/L,Commercial,152.9516588484542,37.41801081310884,5.0687707230887105,149.2906996,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,11,2.71,1.5083572131678336,4.087648047684829
J01-9992-1 (J01P27),TN,Total,mg/L,Commercial,152.9516588484542,37.41801081310884,5.0687707230887105,149.2906996,business,0.486,0.4309018585120463,0.09977432485375572,0.11253217158628168,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,11,2.71,1.5083572131678336,4.087648047684829
J01-9992-1 (J01P27),TN,Total,mg/L,Commercial,152.9516588484542,37.41801081310884,5.0687707230887105,4.541863729,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,11,2.71,1.5083572131678336,4.087648047684829
J01-9992-1 (J01P27),TN,Total,mg/L,Commercial,152.9516588484542,37.41801081310884,5.0687707230887105,4.541863729,business,0.486,0.4309018585120463,0.09977432485375572,0.1125321715862817,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,11,2.71,1.5083572131678336,4.087648047684829
J01-9992-1 (J01P27),TP,Total,mg/L,Commercial,9.895897548492577,37.41801081310884,0.30414552506808895,149.2906996,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,12,0.34,0.7778495006148606,0.2644688302090526
J01-9992-1 (J01P27),TP,Total,mg/L,Commercial,9.895897548492577,37.41801081310884,0.30414552506808895,149.2906996,business,0.486,0.4309018585120463,0.09977432485375572,0.11253217158628168,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,12,0.34,0.7778495006148606,0.2644688302090526
J01-9992-1 (J01P27),TP,Total,mg/L,Commercial,9.895897548492577,37.41801081310884,0.30414552506808895,4.541863729,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,12,0.34,0.7778495006148606,0.2644688302090526
J01-9992-1 (J01P27),TP,Total,mg/L,Commercial,9.895897548492577,37.41801081310884,0.30414552506808895,4.541863729,business,0.486,0.4309018585120463,0.09977432485375572,0.1125321715862817,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,12,0.34,0.7778495006148606,0.2644688302090526
J01-9992-1 (J01P27),TSS,Total,mg/L,Commercial,611.7776353703869,37.41801081310884,16.735244974625537,149.2906996,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,13,79.9,0.204628500153639,16.34981716227576
J01-9992-1 (J01P27),TSS,Total,mg/L,Commercial,611.7776353703869,37.41801081310884,16.735244974625537,149.2906996,business,0.486,0.4309018585120463,0.09977432485375572,0.11253217158628168,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,13,79.9,0.204628500153639,16.34981716227576
J01-9992-1 (J01P27),TSS,Total,mg/L,Commercial,611.7776353703869,37.41801081310884,16.735244974625537,4.541863729,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,13,79.9,0.204628500153639,16.34981716227576
J01-9992-1 (J01P27),TSS,Total,mg/L,Commercial,611.7776353703869,37.41801081310884,16.735244974625537,4.541863729,business,0.486,0.4309018585120463,0.09977432485375572,0.1125321715862817,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,13,79.9,0.204628500153639,16.34981716227576
J01-9992-1 (J01P27),"Copper, Total",Total,mg/L,Commercial,0.36367861531050066,37.41801081310884,0.010023485880567633,149.2906996,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,14,0.0254,0.38265144003512164,0.00971934657689209
J01-9992-1 (J01P27),"Copper, Total",Total,mg/L,Commercial,0.36367861531050066,37.41801081310884,0.010023485880567633,149.2906996,business,0.486,0.4309018585120463,0.09977432485375572,0.11253217158628168,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,14,0.0254,0.38265144003512164,0.00971934657689209
J01-9992-1 (J01P27),"Copper, Total",Total,mg/L,Commercial,0.36367861531050066,37.41801081310884,0.010023485880567633,4.541863729,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,14,0.0254,0.38265144003512164,0.00971934657689209
J01-9992-1 (J01P27),"Copper, Total",Total,mg/L,Commercial,0.36367861531050066,37.41801081310884,0.010023485880567633,4.541863729,business,0.486,0.4309018585120463,0.09977432485375572,0.1125321715862817,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,14,0.0254,0.38265144003512164,0.00971934657689209
J01-9992-1 (J01P27),"Lead, Total",Total,mg/L,Commercial,0.016781210129370637,37.41801081310884,5.349652571585903e-4,149.2906996,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,15,0.0021,0.21356165838077906,4.48479482599636e-4
J01-9992-1 (J01P27),"Lead, Total",Total,mg/L,Commercial,0.016781210129370637,37.41801081310884,5.349652571585903e-4,149.2906996,business,0.486,0.4309018585120463,0.09977432485375572,0.11253217158628168,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,15,0.0021,0.21356165838077906,4.48479482599636e-4
J01-9992-1 (J01P27),"Lead, Total",Total,mg/L,Commercial,0.016781210129370637,37.41801081310884,5.349652571585903e-4,4.541863729,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,15,0.0021,0.21356165838077906,4.48479482599636e-4
J01-9992-1 (J01P27),"Lead, Total",Total,mg/L,Commercial,0.016781210129370637,37.41801081310884,5.349652571585903e-4,4.541863729,business,0.486,0.4309018585120463,0.09977432485375572,0.1125321715862817,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,15,0.0021,0.21356165838077906,4.48479482599636e-4
J01-9992-1 (J01P27),"Zinc, Total",Total,mg/L,Commercial,2.0911105863578743,37.41801081310884,0.048676481399014135,149.2906996,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,16,0.1569,0.35618314223704606,0.05588513501699253
J01-9992-1 (J01P27),"Zinc, Total",Total,mg/L,Commercial,2.0911105863578743,37.41801081310884,0.048676481399014135,149.2906996,business,0.486,0.4309018585120463,0.09977432485375572,0.11253217158628168,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,16,0.1569,0.35618314223704606,0.05588513501699253
J01-9992-1 (J01P27),"Zinc, Total",Total,mg/L,Commercial,2.0911105863578743,37.41801081310884,0.048676481399014135,4.541863729,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,16,0.1569,0.35618314223704606,0.05588513501699253
J01-9992-1 (J01P27),"Zinc, Total",Total,mg/L,Commercial,2.0911105863578743,37.41801081310884,0.048676481399014135,4.541863729,business,0.486,0.4309018585120463,0.09977432485375572,0.1125321715862817,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,16,0.1569,0.35618314223704606,0.05588513501699253
J01-9992-1 (J01P27),"Copper, Total",Dissolved,mg/L,Commercial,0.25601259240913893,37.41801081310884,0.00732814198581845,149.2906996,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,17,0.0137,0.4994132540649738,0.006841961580690141
J01-9992-1 (J01P27),"Copper, Total",Dissolved,mg/L,Commercial,0.25601259240913893,37.41801081310884,0.00732814198581845,149.2906996,business,0.486,0.4309018585120463,0.09977432485375572,0.11253217158628168,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,17,0.0137,0.4994132540649738,0.006841961580690141
J01-9992-1 (J01P27),"Copper, Total",Dissolved,mg/L,Commercial,0.25601259240913893,37.41801081310884,0.00732814198581845,4.541863729,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,17,0.0137,0.4994132540649738,0.006841961580690141
J01-9992-1 (J01P27),"Copper, Total",Dissolved,mg/L,Commercial,0.25601259240913893,37.41801081310884,0.00732814198581845,4.541863729,business,0.486,0.4309018585120463,0.09977432485375572,0.1125321715862817,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,17,0.0137,0.4994132540649738,0.006841961580690141
J01-9992-1 (J01P27),"Zinc, Total",Dissolved,mg/L,Commercial,1.3665901344365097,37.41801081310884,0.030884852894375005,149.2906996,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,18,0.0932,0.39186968939388106,0.03652225505150972
J01-9992-1 (J01P27),"Zinc, Total",Dissolved,mg/L,Commercial,1.3665901344365097,37.41801081310884,0.030884852894375005,149.2906996,business,0.486,0.4309018585120463,0.09977432485375572,0.11253217158628168,NA,0.10475399667667123,0.12161927879041888,COMM,0.12161927879041888,307.665126658,18,0.0932,0.39186968939388106,0.03652225505150972
J01-9992-1 (J01P27),"Zinc, Total",Dissolved,mg/L,Commercial,1.3665901344365097,37.41801081310884,0.030884852894375005,4.541863729,business,0.486,0.4309018585120463,NA,NA,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,18,0.0932,0.39186968939388106,0.03652225505150972
J01-9992-1 (J01P27),"Zinc, Total",Dissolved,mg/L,Commercial,1.3665901344365097,37.41801081310884,0.030884852894375005,4.541863729,business,0.486,0.4309018585120463,0.09977432485375572,0.1125321715862817,NA,0.10475399667667123,0.12161927879041888,UTIL,0.12161927879041888,307.665126658,18,0.0932,0.39186968939388106,0.03652225505150972
J03-9216-2,Fecal coliforms,Total,CFU/100 mL,Commercial,57270.67857844371,25.0522817554269,2202.7505097448147,100.5233985,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,10,11600,0.1970729657225512,2286.046402381594
J03-9216-2,Fecal coliforms,Total,CFU/100 mL,Commercial,57270.67857844371,25.0522817554269,2202.7505097448147,100.5233985,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,10,11600,0.1970729657225512,2286.046402381594
J03-9216-2,Fecal coliforms,Total,CFU/100 mL,Commercial,57270.67857844371,25.0522817554269,2202.7505097448147,2.471299399,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,10,11600,0.1970729657225512,2286.046402381594
J03-9216-2,Fecal coliforms,Total,CFU/100 mL,Commercial,57270.67857844371,25.0522817554269,2202.7505097448147,2.471299399,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,10,11600,0.1970729657225512,2286.046402381594
J03-9216-2,TN,Total,mg/L,Commercial,54.36392049663566,25.0522817554269,2.9872938160411406,100.5233985,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,11,2.71,0.8007449167294183,2.1700187243367237
J03-9216-2,TN,Total,mg/L,Commercial,54.36392049663566,25.0522817554269,2.9872938160411406,100.5233985,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,11,2.71,0.8007449167294183,2.1700187243367237
J03-9216-2,TN,Total,mg/L,Commercial,54.36392049663566,25.0522817554269,2.9872938160411406,2.471299399,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,11,2.71,0.8007449167294183,2.1700187243367237
J03-9216-2,TN,Total,mg/L,Commercial,54.36392049663566,25.0522817554269,2.9872938160411406,2.471299399,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,11,2.71,0.8007449167294183,2.1700187243367237
J03-9216-2,TP,Total,mg/L,Commercial,6.855985732541316,25.0522817554269,0.33419630258348126,100.5233985,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,12,0.34,0.8049032864988849,0.27366711740962085
J03-9216-2,TP,Total,mg/L,Commercial,6.855985732541316,25.0522817554269,0.33419630258348126,100.5233985,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,12,0.34,0.8049032864988849,0.27366711740962085
J03-9216-2,TP,Total,mg/L,Commercial,6.855985732541316,25.0522817554269,0.33419630258348126,2.471299399,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,12,0.34,0.8049032864988849,0.27366711740962085
J03-9216-2,TP,Total,mg/L,Commercial,6.855985732541316,25.0522817554269,0.33419630258348126,2.471299399,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,12,0.34,0.8049032864988849,0.27366711740962085
J03-9216-2,TSS,Total,mg/L,Commercial,445.3266012941487,25.0522817554269,20.795713499540785,100.5233985,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,13,79.9,0.22247671918290401,17.77588986271403
J03-9216-2,TSS,Total,mg/L,Commercial,445.3266012941487,25.0522817554269,20.795713499540785,100.5233985,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,13,79.9,0.22247671918290401,17.77588986271403
J03-9216-2,TSS,Total,mg/L,Commercial,445.3266012941487,25.0522817554269,20.795713499540785,2.471299399,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,13,79.9,0.22247671918290401,17.77588986271403
J03-9216-2,TSS,Total,mg/L,Commercial,445.3266012941487,25.0522817554269,20.795713499540785,2.471299399,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,13,79.9,0.22247671918290401,17.77588986271403
J03-9216-2,"Copper, Total",Total,mg/L,Commercial,0.32027477704816704,25.0522817554269,0.012611267793957439,100.5233985,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,14,0.0254,0.5033171554579561,0.012784255748632085
J03-9216-2,"Copper, Total",Total,mg/L,Commercial,0.32027477704816704,25.0522817554269,0.012611267793957439,100.5233985,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,14,0.0254,0.5033171554579561,0.012784255748632085
J03-9216-2,"Copper, Total",Total,mg/L,Commercial,0.32027477704816704,25.0522817554269,0.012611267793957439,2.471299399,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,14,0.0254,0.5033171554579561,0.012784255748632085
J03-9216-2,"Copper, Total",Total,mg/L,Commercial,0.32027477704816704,25.0522817554269,0.012611267793957439,2.471299399,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,14,0.0254,0.5033171554579561,0.012784255748632085
J03-9216-2,"Lead, Total",Total,mg/L,Commercial,0.017234070101167672,25.0522817554269,7.622082616181281e-4,100.5233985,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,15,0.0021,0.3275829374862161,6.879241687210538e-4
J03-9216-2,"Lead, Total",Total,mg/L,Commercial,0.017234070101167672,25.0522817554269,7.622082616181281e-4,100.5233985,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,15,0.0021,0.3275829374862161,6.879241687210538e-4
J03-9216-2,"Lead, Total",Total,mg/L,Commercial,0.017234070101167672,25.0522817554269,7.622082616181281e-4,2.471299399,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,15,0.0021,0.3275829374862161,6.879241687210538e-4
J03-9216-2,"Lead, Total",Total,mg/L,Commercial,0.017234070101167672,25.0522817554269,7.622082616181281e-4,2.471299399,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,15,0.0021,0.3275829374862161,6.879241687210538e-4
J03-9216-2,"Zinc, Total",Total,mg/L,Commercial,1.786911883218685,25.0522817554269,0.05111638655884783,100.5233985,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,16,0.1569,0.45460363701927614,0.07132731064832443
J03-9216-2,"Zinc, Total",Total,mg/L,Commercial,1.786911883218685,25.0522817554269,0.05111638655884783,100.5233985,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,16,0.1569,0.45460363701927614,0.07132731064832443
J03-9216-2,"Zinc, Total",Total,mg/L,Commercial,1.786911883218685,25.0522817554269,0.05111638655884783,2.471299399,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,16,0.1569,0.45460363701927614,0.07132731064832443
J03-9216-2,"Zinc, Total",Total,mg/L,Commercial,1.786911883218685,25.0522817554269,0.05111638655884783,2.471299399,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,16,0.1569,0.45460363701927614,0.07132731064832443
J03-9216-2,"Copper, Total",Dissolved,mg/L,Commercial,0.20117983341587245,25.0522817554269,0.00794954663774432,100.5233985,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,17,0.0137,0.5861605548261212,0.008030399601117861
J03-9216-2,"Copper, Total",Dissolved,mg/L,Commercial,0.20117983341587245,25.0522817554269,0.00794954663774432,100.5233985,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,17,0.0137,0.5861605548261212,0.008030399601117861
J03-9216-2,"Copper, Total",Dissolved,mg/L,Commercial,0.20117983341587245,25.0522817554269,0.00794954663774432,2.471299399,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,17,0.0137,0.5861605548261212,0.008030399601117861
J03-9216-2,"Copper, Total",Dissolved,mg/L,Commercial,0.20117983341587245,25.0522817554269,0.00794954663774432,2.471299399,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,UTIL,0.12161927879041888,205.989395798,17,0.0137,0.5861605548261212,0.008030399601117861
J03-9216-2,"Zinc, Total",Dissolved,mg/L,Commercial,1.0489083707023443,25.0522817554269,0.026463012330098186,100.5233985,business,0.486,0.37132378492851387,NA,NA,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,18,0.0932,0.4492357929615908,0.041868775904020265
J03-9216-2,"Zinc, Total",Dissolved,mg/L,Commercial,1.0489083707023443,25.0522817554269,0.026463012330098186,100.5233985,business,0.486,0.37132378492851387,0.0960657983231554,0.1257338739936677,NA,0.07919136914043395,0.12161927879041888,COMM,0.12161927879041888,205.989395798,18,0.0932,0.4492357929615908,0.041868775904020265
